"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","GINSURANCEPREM","TOT","MLN_USD","A","2010",52399.185,
"NLD","GINSURANCEPREM","TOT","MLN_USD","A","2011",58577.455,
"NLD","GINSURANCEPREM","TOT","MLN_USD","A","2012",51269.855,
"NLD","GINSURANCEPREM","TOT","MLN_USD","A","2013",51127.306,
"NLD","GINSURANCEPREM","TOT","MLN_USD","A","2014",48538.554,
"NLD","GINSURANCEPREM","TOT","MLN_USD","A","2015",37384.423,
"NLD","GINSURANCEPREM","TOT","MLN_USD","A","2016",77305.624,
"NLD","GINSURANCEPREM","TOT","MLN_USD","A","2017",80266.179,
"NZL","GINSURANCEPREM","TOT","MLN_USD","A","1993",1489.173,
"NZL","GINSURANCEPREM","TOT","MLN_USD","A","1994",1688.112,
"NZL","GINSURANCEPREM","TOT","MLN_USD","A","1995",1854.392,
"NZL","GINSURANCEPREM","TOT","MLN_USD","A","1996",2527.529,
"NZL","GINSURANCEPREM","TOT","MLN_USD","A","1997",2610.981,
"NZL","GINSURANCEPREM","TOT","MLN_USD","A","1998",2039.728,
"NZL","GINSURANCEPREM","TOT","MLN_USD","A","1999",1667.543,
"NZL","GINSURANCEPREM","TOT","MLN_USD","A","2000",1470.049,
"NZL","GINSURANCEPREM","TOT","MLN_USD","A","2001",1267.892,
"NZL","GINSURANCEPREM","TOT","MLN_USD","A","2003",1825.505,
"NZL","GINSURANCEPREM","TOT","MLN_USD","A","2004",2679.101,
"NZL","GINSURANCEPREM","TOT","MLN_USD","A","2005",3110.366,
"NZL","GINSURANCEPREM","TOT","MLN_USD","A","2006",2902.969,
"NZL","GINSURANCEPREM","TOT","MLN_USD","A","2007",3314.723,
"NZL","GINSURANCEPREM","TOT","MLN_USD","A","2008",3149.114,
"NZL","GINSURANCEPREM","TOT","MLN_USD","A","2009",2947.643,
"NZL","GINSURANCEPREM","TOT","MLN_USD","A","2010",3372.356,
"NZL","GINSURANCEPREM","TOT","MLN_USD","A","2012",4589.707,
"NZL","GINSURANCEPREM","TOT","MLN_USD","A","2013",5138.559,
"NZL","GINSURANCEPREM","TOT","MLN_USD","A","2014",5359.069,
"NZL","GINSURANCEPREM","TOT","MLN_USD","A","2015",4656.985,
"NZL","GINSURANCEPREM","TOT","MLN_USD","A","2016",4753.137,
"NZL","GINSURANCEPREM","TOT","MLN_USD","A","2017",5144.207,
"NOR","GINSURANCEPREM","TOT","MLN_USD","A","1993",5995.997,
"NOR","GINSURANCEPREM","TOT","MLN_USD","A","1994",2728.674,
"NOR","GINSURANCEPREM","TOT","MLN_USD","A","1995",2981.293,
"NOR","GINSURANCEPREM","TOT","MLN_USD","A","1996",6978.551,
"NOR","GINSURANCEPREM","TOT","MLN_USD","A","1997",7255.339,
"NOR","GINSURANCEPREM","TOT","MLN_USD","A","1998",7226.843,
"NOR","GINSURANCEPREM","TOT","MLN_USD","A","1999",7264.154,
"NOR","GINSURANCEPREM","TOT","MLN_USD","A","2000",7503.052,
"NOR","GINSURANCEPREM","TOT","MLN_USD","A","2001",8299.252,
"NOR","GINSURANCEPREM","TOT","MLN_USD","A","2002",10265.314,
"NOR","GINSURANCEPREM","TOT","MLN_USD","A","2003",12669.677,
"NOR","GINSURANCEPREM","TOT","MLN_USD","A","2004",15111.574,
"NOR","GINSURANCEPREM","TOT","MLN_USD","A","2005",17155.142,
"NOR","GINSURANCEPREM","TOT","MLN_USD","A","2006",16239.954,
"NOR","GINSURANCEPREM","TOT","MLN_USD","A","2007",19784.713,
"NOR","GINSURANCEPREM","TOT","MLN_USD","A","2008",24185.224,
"NOR","GINSURANCEPREM","TOT","MLN_USD","A","2009",9289.441,
"NOR","GINSURANCEPREM","TOT","MLN_USD","A","2010",20570.081,
"NOR","GINSURANCEPREM","TOT","MLN_USD","A","2011",23793.995,
"NOR","GINSURANCEPREM","TOT","MLN_USD","A","2012",25748.174,
"NOR","GINSURANCEPREM","TOT","MLN_USD","A","2013",25535.504,
"NOR","GINSURANCEPREM","TOT","MLN_USD","A","2014",26461.356,
"NOR","GINSURANCEPREM","TOT","MLN_USD","A","2015",20647.109,
"NOR","GINSURANCEPREM","TOT","MLN_USD","A","2016",20209.811,
"NOR","GINSURANCEPREM","TOT","MLN_USD","A","2017",20406.633,
"POL","GINSURANCEPREM","TOT","MLN_USD","A","1993",1707.149,
"POL","GINSURANCEPREM","TOT","MLN_USD","A","1994",1824.376,
"POL","GINSURANCEPREM","TOT","MLN_USD","A","1995",2302.365,
"POL","GINSURANCEPREM","TOT","MLN_USD","A","1996",3038.197,
"POL","GINSURANCEPREM","TOT","MLN_USD","A","1997",3756.562,
"POL","GINSURANCEPREM","TOT","MLN_USD","A","1998",4464.168,
"POL","GINSURANCEPREM","TOT","MLN_USD","A","1999",4663.456,
"POL","GINSURANCEPREM","TOT","MLN_USD","A","2000",4794.937,
"POL","GINSURANCEPREM","TOT","MLN_USD","A","2001",5467.334,
"POL","GINSURANCEPREM","TOT","MLN_USD","A","2002",5584.511,
"POL","GINSURANCEPREM","TOT","MLN_USD","A","2003",6410.053,
"POL","GINSURANCEPREM","TOT","MLN_USD","A","2004",7558.974,
"POL","GINSURANCEPREM","TOT","MLN_USD","A","2005",9574.729,
"POL","GINSURANCEPREM","TOT","MLN_USD","A","2006",12095.211,
"POL","GINSURANCEPREM","TOT","MLN_USD","A","2007",15796.756,
"POL","GINSURANCEPREM","TOT","MLN_USD","A","2008",24641.334,
"POL","GINSURANCEPREM","TOT","MLN_USD","A","2009",16475.096,
"POL","GINSURANCEPREM","TOT","MLN_USD","A","2010",17963.082,
"POL","GINSURANCEPREM","TOT","MLN_USD","A","2011",19289.06,
"POL","GINSURANCEPREM","TOT","MLN_USD","A","2012",19231.137,
"POL","GINSURANCEPREM","TOT","MLN_USD","A","2013",18307.441,
"POL","GINSURANCEPREM","TOT","MLN_USD","A","2014",17412.029,
"POL","GINSURANCEPREM","TOT","MLN_USD","A","2015",14538.692,
"POL","GINSURANCEPREM","TOT","MLN_USD","A","2016",14213.102,
"POL","GINSURANCEPREM","TOT","MLN_USD","A","2017",16498.589,
"PRT","GINSURANCEPREM","TOT","MLN_USD","A","1993",3117.411,
"PRT","GINSURANCEPREM","TOT","MLN_USD","A","1994",3567.825,
"PRT","GINSURANCEPREM","TOT","MLN_USD","A","1995",4747.265,
"PRT","GINSURANCEPREM","TOT","MLN_USD","A","1996",5451.798,
"PRT","GINSURANCEPREM","TOT","MLN_USD","A","1997",5052.184,
"PRT","GINSURANCEPREM","TOT","MLN_USD","A","1998",6033.346,
"PRT","GINSURANCEPREM","TOT","MLN_USD","A","1999",6922.938,
"PRT","GINSURANCEPREM","TOT","MLN_USD","A","2001",7144.014,
"PRT","GINSURANCEPREM","TOT","MLN_USD","A","2002",8031.07,
"PRT","GINSURANCEPREM","TOT","MLN_USD","A","2003",10713.35,
"PRT","GINSURANCEPREM","TOT","MLN_USD","A","2004",12834.913,
"PRT","GINSURANCEPREM","TOT","MLN_USD","A","2005",16713.898,
"PRT","GINSURANCEPREM","TOT","MLN_USD","A","2006",16190.052,
"PRT","GINSURANCEPREM","TOT","MLN_USD","A","2007",18707.441,
"PRT","GINSURANCEPREM","TOT","MLN_USD","A","2008",22513.574,
"PRT","GINSURANCEPREM","TOT","MLN_USD","A","2009",19727.037,
"PRT","GINSURANCEPREM","TOT","MLN_USD","A","2010",21045.776,
"PRT","GINSURANCEPREM","TOT","MLN_USD","A","2011",15621.987,
"PRT","GINSURANCEPREM","TOT","MLN_USD","A","2012",13559.542,
"PRT","GINSURANCEPREM","TOT","MLN_USD","A","2013",16997.87,
"PRT","GINSURANCEPREM","TOT","MLN_USD","A","2014",18642.341,
"PRT","GINSURANCEPREM","TOT","MLN_USD","A","2015",13939.169,
"PRT","GINSURANCEPREM","TOT","MLN_USD","A","2016",12070.983,
"PRT","GINSURANCEPREM","TOT","MLN_USD","A","2017",12909.062,
"SVK","GINSURANCEPREM","TOT","MLN_USD","A","1997",507.156,
"SVK","GINSURANCEPREM","TOT","MLN_USD","A","1998",605.325,
"SVK","GINSURANCEPREM","TOT","MLN_USD","A","1999",574.271,
"SVK","GINSURANCEPREM","TOT","MLN_USD","A","2000",597.242,
"SVK","GINSURANCEPREM","TOT","MLN_USD","A","2001",665.814,
"SVK","GINSURANCEPREM","TOT","MLN_USD","A","2002",806.475,
"SVK","GINSURANCEPREM","TOT","MLN_USD","A","2003",1159.026,
"SVK","GINSURANCEPREM","TOT","MLN_USD","A","2004",1484.875,
"SVK","GINSURANCEPREM","TOT","MLN_USD","A","2005",702.439,
"SVK","GINSURANCEPREM","TOT","MLN_USD","A","2006",1806.645,
"SVK","GINSURANCEPREM","TOT","MLN_USD","A","2007",2323.965,
"SVK","GINSURANCEPREM","TOT","MLN_USD","A","2008",2996.968,
"SVK","GINSURANCEPREM","TOT","MLN_USD","A","2009",2887.211,
"SVK","GINSURANCEPREM","TOT","MLN_USD","A","2010",2812.776,
"SVK","GINSURANCEPREM","TOT","MLN_USD","A","2011",2994.475,
"SVK","GINSURANCEPREM","TOT","MLN_USD","A","2012",2771.807,
"SVK","GINSURANCEPREM","TOT","MLN_USD","A","2013",2958.334,
"SVK","GINSURANCEPREM","TOT","MLN_USD","A","2014",2982.451,
"SVK","GINSURANCEPREM","TOT","MLN_USD","A","2015",2399.03,
"SVK","GINSURANCEPREM","TOT","MLN_USD","A","2017",5034.997,
"ESP","GINSURANCEPREM","TOT","MLN_USD","A","1993",19378.235,
"ESP","GINSURANCEPREM","TOT","MLN_USD","A","1994",24548.2,
"ESP","GINSURANCEPREM","TOT","MLN_USD","A","1995",27400,
"ESP","GINSURANCEPREM","TOT","MLN_USD","A","1996",29353.34,
"ESP","GINSURANCEPREM","TOT","MLN_USD","A","1997",28460.812,
"ESP","GINSURANCEPREM","TOT","MLN_USD","A","1998",29823.606,
"ESP","GINSURANCEPREM","TOT","MLN_USD","A","1999",35303.08,
"ESP","GINSURANCEPREM","TOT","MLN_USD","A","2000",38987.721,
"ESP","GINSURANCEPREM","TOT","MLN_USD","A","2001",38652.003,
"ESP","GINSURANCEPREM","TOT","MLN_USD","A","2002",46617.968,
"ESP","GINSURANCEPREM","TOT","MLN_USD","A","2003",49290.424,
"ESP","GINSURANCEPREM","TOT","MLN_USD","A","2004",58989.402,
"ESP","GINSURANCEPREM","TOT","MLN_USD","A","2005",63700.691,
"ESP","GINSURANCEPREM","TOT","MLN_USD","A","2006",72225.631,
"ESP","GINSURANCEPREM","TOT","MLN_USD","A","2007",78349.387,
"ESP","GINSURANCEPREM","TOT","MLN_USD","A","2008",91434.469,
"ESP","GINSURANCEPREM","TOT","MLN_USD","A","2009",85164.07,
"ESP","GINSURANCEPREM","TOT","MLN_USD","A","2010",76313.337,
"ESP","GINSURANCEPREM","TOT","MLN_USD","A","2011",86265.165,
"ESP","GINSURANCEPREM","TOT","MLN_USD","A","2012",72884.001,
"ESP","GINSURANCEPREM","TOT","MLN_USD","A","2013",77154.773,
"ESP","GINSURANCEPREM","TOT","MLN_USD","A","2014",76502.401,
"ESP","GINSURANCEPREM","TOT","MLN_USD","A","2015",65487.628,
"ESP","GINSURANCEPREM","TOT","MLN_USD","A","2016",73604.744,
"ESP","GINSURANCEPREM","TOT","MLN_USD","A","2017",74058.244,
"SWE","GINSURANCEPREM","TOT","MLN_USD","A","1993",5758.055,
"SWE","GINSURANCEPREM","TOT","MLN_USD","A","1994",7047.06,
"SWE","GINSURANCEPREM","TOT","MLN_USD","A","1995",7898.519,
"SWE","GINSURANCEPREM","TOT","MLN_USD","A","1996",8963.232,
"SWE","GINSURANCEPREM","TOT","MLN_USD","A","1997",14638.08,
"SWE","GINSURANCEPREM","TOT","MLN_USD","A","1998",15110.717,
"SWE","GINSURANCEPREM","TOT","MLN_USD","A","1999",11559.06,
"SWE","GINSURANCEPREM","TOT","MLN_USD","A","2000",19785.837,
"SWE","GINSURANCEPREM","TOT","MLN_USD","A","2001",20245.837,
"SWE","GINSURANCEPREM","TOT","MLN_USD","A","2003",25470.227,
"SWE","GINSURANCEPREM","TOT","MLN_USD","A","2004",30417.533,
"SWE","GINSURANCEPREM","TOT","MLN_USD","A","2005",31398.799,
"SWE","GINSURANCEPREM","TOT","MLN_USD","A","2006",30864.775,
"SWE","GINSURANCEPREM","TOT","MLN_USD","A","2007",31050.028,
"SWE","GINSURANCEPREM","TOT","MLN_USD","A","2008",31434.818,
"SWE","GINSURANCEPREM","TOT","MLN_USD","A","2009",25464.934,
"SWE","GINSURANCEPREM","TOT","MLN_USD","A","2010",25623.778,
"SWE","GINSURANCEPREM","TOT","MLN_USD","A","2011",28062.491,
"SWE","GINSURANCEPREM","TOT","MLN_USD","A","2012",24668.872,
"SWE","GINSURANCEPREM","TOT","MLN_USD","A","2013",27202.605,
"SWE","GINSURANCEPREM","TOT","MLN_USD","A","2014",49890.473,
"SWE","GINSURANCEPREM","TOT","MLN_USD","A","2015",40253.635,
"SWE","GINSURANCEPREM","TOT","MLN_USD","A","2016",39107.022,
"SWE","GINSURANCEPREM","TOT","MLN_USD","A","2017",44382.288,
"CHE","GINSURANCEPREM","TOT","MLN_USD","A","1993",33723.038,
"CHE","GINSURANCEPREM","TOT","MLN_USD","A","1994",37985.221,
"CHE","GINSURANCEPREM","TOT","MLN_USD","A","1995",45443.163,
"CHE","GINSURANCEPREM","TOT","MLN_USD","A","1996",38962.636,
"CHE","GINSURANCEPREM","TOT","MLN_USD","A","1997",34712.696,
"CHE","GINSURANCEPREM","TOT","MLN_USD","A","1998",36492.257,
"CHE","GINSURANCEPREM","TOT","MLN_USD","A","1999",35679.658,
"CHE","GINSURANCEPREM","TOT","MLN_USD","A","2000",33967.972,
"CHE","GINSURANCEPREM","TOT","MLN_USD","A","2001",38501.672,
"CHE","GINSURANCEPREM","TOT","MLN_USD","A","2002",44111.17,
"CHE","GINSURANCEPREM","TOT","MLN_USD","A","2003",42595.303,
"CHE","GINSURANCEPREM","TOT","MLN_USD","A","2004",45061.671,
"CHE","GINSURANCEPREM","TOT","MLN_USD","A","2005",43258.119,
"CHE","GINSURANCEPREM","TOT","MLN_USD","A","2006",41897.579,
"CHE","GINSURANCEPREM","TOT","MLN_USD","A","2007",45486.133,
"CHE","GINSURANCEPREM","TOT","MLN_USD","A","2008",57046.967,
"CHE","GINSURANCEPREM","TOT","MLN_USD","A","2009",57191.081,
"CHE","GINSURANCEPREM","TOT","MLN_USD","A","2010",61637.407,
"CHE","GINSURANCEPREM","TOT","MLN_USD","A","2011",71481.78,
"CHE","GINSURANCEPREM","TOT","MLN_USD","A","2012",70213.764,
"CHE","GINSURANCEPREM","TOT","MLN_USD","A","2013",74264.246,
"CHE","GINSURANCEPREM","TOT","MLN_USD","A","2014",74480.076,
"CHE","GINSURANCEPREM","TOT","MLN_USD","A","2015",70366.64,
"CHE","GINSURANCEPREM","TOT","MLN_USD","A","2016",67482.625,
"CHE","GINSURANCEPREM","TOT","MLN_USD","A","2017",67772.484,
"TUR","GINSURANCEPREM","TOT","MLN_USD","A","1993",1563.995,
"TUR","GINSURANCEPREM","TOT","MLN_USD","A","1994",1083.33,
"TUR","GINSURANCEPREM","TOT","MLN_USD","A","1995",1394.61,
"TUR","GINSURANCEPREM","TOT","MLN_USD","A","1996",1590.773,
"TUR","GINSURANCEPREM","TOT","MLN_USD","A","1997",1882.601,
"TUR","GINSURANCEPREM","TOT","MLN_USD","A","1998",2141.876,
"TUR","GINSURANCEPREM","TOT","MLN_USD","A","1999",2632.219,
"TUR","GINSURANCEPREM","TOT","MLN_USD","A","2000",3161.638,
"TUR","GINSURANCEPREM","TOT","MLN_USD","A","2001",2287.333,
"TUR","GINSURANCEPREM","TOT","MLN_USD","A","2002",2467.356,
"TUR","GINSURANCEPREM","TOT","MLN_USD","A","2003",3384.872,
"TUR","GINSURANCEPREM","TOT","MLN_USD","A","2004",4760.16,
"TUR","GINSURANCEPREM","TOT","MLN_USD","A","2005",5254.273,
"TUR","GINSURANCEPREM","TOT","MLN_USD","A","2006",5915.646,
"TUR","GINSURANCEPREM","TOT","MLN_USD","A","2007",8389.333,
"TUR","GINSURANCEPREM","TOT","MLN_USD","A","2008",9050.537,
"TUR","GINSURANCEPREM","TOT","MLN_USD","A","2009",8454.89,
"TUR","GINSURANCEPREM","TOT","MLN_USD","A","2010",9971.197,
"TUR","GINSURANCEPREM","TOT","MLN_USD","A","2011",10247.193,
"TUR","GINSURANCEPREM","TOT","MLN_USD","A","2012",11398.967,
"TUR","GINSURANCEPREM","TOT","MLN_USD","A","2013",13211.708,
"TUR","GINSURANCEPREM","TOT","MLN_USD","A","2014",12313.62,
"TUR","GINSURANCEPREM","TOT","MLN_USD","A","2015",11775.412,
"TUR","GINSURANCEPREM","TOT","MLN_USD","A","2016",13718.387,
"TUR","GINSURANCEPREM","TOT","MLN_USD","A","2017",13074.108,
"GBR","GINSURANCEPREM","TOT","MLN_USD","A","1993",138603.934,
"GBR","GINSURANCEPREM","TOT","MLN_USD","A","1994",138101.575,
"GBR","GINSURANCEPREM","TOT","MLN_USD","A","1995",140266.688,
"GBR","GINSURANCEPREM","TOT","MLN_USD","A","1996",148610.359,
"GBR","GINSURANCEPREM","TOT","MLN_USD","A","1997",165968.878,
"GBR","GINSURANCEPREM","TOT","MLN_USD","A","1998",191180.228,
"GBR","GINSURANCEPREM","TOT","MLN_USD","A","1999",215197.877,
"GBR","GINSURANCEPREM","TOT","MLN_USD","A","2000",256363.056,
"GBR","GINSURANCEPREM","TOT","MLN_USD","A","2001",230521.626,
"GBR","GINSURANCEPREM","TOT","MLN_USD","A","2002",252689.005,
"GBR","GINSURANCEPREM","TOT","MLN_USD","A","2003",297662.344,
"GBR","GINSURANCEPREM","TOT","MLN_USD","A","2004",336326.852,
"GBR","GINSURANCEPREM","TOT","MLN_USD","A","2005",358540.513,
"GBR","GINSURANCEPREM","TOT","MLN_USD","A","2006",525857.922,
"GBR","GINSURANCEPREM","TOT","MLN_USD","A","2007",644556.517,
"GBR","GINSURANCEPREM","TOT","MLN_USD","A","2008",454666.149,
"GBR","GINSURANCEPREM","TOT","MLN_USD","A","2009",342609.171,
"GBR","GINSURANCEPREM","TOT","MLN_USD","A","2010",325141.31,
"GBR","GINSURANCEPREM","TOT","MLN_USD","A","2011",339364.898,
"GBR","GINSURANCEPREM","TOT","MLN_USD","A","2012",368524.786,
"GBR","GINSURANCEPREM","TOT","MLN_USD","A","2013",340384.728,
"GBR","GINSURANCEPREM","TOT","MLN_USD","A","2014",365688.053,
"GBR","GINSURANCEPREM","TOT","MLN_USD","A","2015",336743.042,
"GBR","GINSURANCEPREM","TOT","MLN_USD","A","2016",403794.037,
"GBR","GINSURANCEPREM","TOT","MLN_USD","A","2017",394100.355,
"USA","GINSURANCEPREM","TOT","MLN_USD","A","1993",705008,
"USA","GINSURANCEPREM","TOT","MLN_USD","A","1994",731673,
"USA","GINSURANCEPREM","TOT","MLN_USD","A","1995",763639,
"USA","GINSURANCEPREM","TOT","MLN_USD","A","1996",795115,
"USA","GINSURANCEPREM","TOT","MLN_USD","A","1997",891694,
"USA","GINSURANCEPREM","TOT","MLN_USD","A","1998",994961.34,
"USA","GINSURANCEPREM","TOT","MLN_USD","A","1999",1055045,
"USA","GINSURANCEPREM","TOT","MLN_USD","A","2000",1157516,
"USA","GINSURANCEPREM","TOT","MLN_USD","A","2001",1173018,
"USA","GINSURANCEPREM","TOT","MLN_USD","A","2002",1400298.86,
"USA","GINSURANCEPREM","TOT","MLN_USD","A","2003",1582878.66,
"USA","GINSURANCEPREM","TOT","MLN_USD","A","2004",1665142.18,
"USA","GINSURANCEPREM","TOT","MLN_USD","A","2005",1743735.73,
"USA","GINSURANCEPREM","TOT","MLN_USD","A","2006",1710089.87,
"USA","GINSURANCEPREM","TOT","MLN_USD","A","2007",1993592.92,
"USA","GINSURANCEPREM","TOT","MLN_USD","A","2008",2039111.64,
"USA","GINSURANCEPREM","TOT","MLN_USD","A","2009",2029504.3,
"USA","GINSURANCEPREM","TOT","MLN_USD","A","2010",2035561.543,
"USA","GINSURANCEPREM","TOT","MLN_USD","A","2011",2154850.954,
"USA","GINSURANCEPREM","TOT","MLN_USD","A","2012",2279817,
"USA","GINSURANCEPREM","TOT","MLN_USD","A","2013",2289921,
"USA","GINSURANCEPREM","TOT","MLN_USD","A","2014",2431323,
"USA","GINSURANCEPREM","TOT","MLN_USD","A","2015",2621083,
"USA","GINSURANCEPREM","TOT","MLN_USD","A","2016",2703793,
"USA","GINSURANCEPREM","TOT","MLN_USD","A","2017",2836293.22,
"ARG","GINSURANCEPREM","TOT","MLN_USD","A","2012",13983.167,
"ARG","GINSURANCEPREM","TOT","MLN_USD","A","2013",16642.754,
"ARG","GINSURANCEPREM","TOT","MLN_USD","A","2014",18621.507,
"ARG","GINSURANCEPREM","TOT","MLN_USD","A","2015",19376.335,
"ARG","GINSURANCEPREM","TOT","MLN_USD","A","2016",19749.149,
"ARG","GINSURANCEPREM","TOT","MLN_USD","A","2017",18518.572,
"CHL","GINSURANCEPREM","TOT","MLN_USD","A","2006",4759.229,
"CHL","GINSURANCEPREM","TOT","MLN_USD","A","2009",6248.478,
"CHL","GINSURANCEPREM","TOT","MLN_USD","A","2010",8309.065,
"CHL","GINSURANCEPREM","TOT","MLN_USD","A","2011",9699.226,
"CHL","GINSURANCEPREM","TOT","MLN_USD","A","2012",11298.144,
"CHL","GINSURANCEPREM","TOT","MLN_USD","A","2013",11775.773,
"CHL","GINSURANCEPREM","TOT","MLN_USD","A","2014",10975.785,
"CHL","GINSURANCEPREM","TOT","MLN_USD","A","2015",11413.344,
"CHL","GINSURANCEPREM","TOT","MLN_USD","A","2016",12401.026,
"CHL","GINSURANCEPREM","TOT","MLN_USD","A","2017",12860.489,
"COL","GINSURANCEPREM","TOT","MLN_USD","A","2009",5323.43,
"COL","GINSURANCEPREM","TOT","MLN_USD","A","2010",6492.49,
"COL","GINSURANCEPREM","TOT","MLN_USD","A","2011",7601.64,
"COL","GINSURANCEPREM","TOT","MLN_USD","A","2012",9144.35,
"COL","GINSURANCEPREM","TOT","MLN_USD","A","2013",10207.279,
"COL","GINSURANCEPREM","TOT","MLN_USD","A","2014",9689.812,
"COL","GINSURANCEPREM","TOT","MLN_USD","A","2015",8003.068,
"COL","GINSURANCEPREM","TOT","MLN_USD","A","2016",8049.885,
"COL","GINSURANCEPREM","TOT","MLN_USD","A","2017",8977.904,
"EST","GINSURANCEPREM","TOT","MLN_USD","A","2006",126.117,
"EST","GINSURANCEPREM","TOT","MLN_USD","A","2009",343.067,
"EST","GINSURANCEPREM","TOT","MLN_USD","A","2010",565.172,
"EST","GINSURANCEPREM","TOT","MLN_USD","A","2011",560.001,
"EST","GINSURANCEPREM","TOT","MLN_USD","A","2012",617.132,
"EST","GINSURANCEPREM","TOT","MLN_USD","A","2013",774.046,
"EST","GINSURANCEPREM","TOT","MLN_USD","A","2014",837.594,
"EST","GINSURANCEPREM","TOT","MLN_USD","A","2015",763.881,
"EST","GINSURANCEPREM","TOT","MLN_USD","A","2016",814.636,
"EST","GINSURANCEPREM","TOT","MLN_USD","A","2017",921.797,
"HKG","GINSURANCEPREM","TOT","MLN_USD","A","2009",24152.869,
"HKG","GINSURANCEPREM","TOT","MLN_USD","A","2010",26903.369,
"HKG","GINSURANCEPREM","TOT","MLN_USD","A","2011",29268.163,
"HKG","GINSURANCEPREM","TOT","MLN_USD","A","2012",33190.798,
"HKG","GINSURANCEPREM","TOT","MLN_USD","A","2013",37855.957,
"HKG","GINSURANCEPREM","TOT","MLN_USD","A","2014",43120.506,
"HKG","GINSURANCEPREM","TOT","MLN_USD","A","2015",47900.598,
"HKG","GINSURANCEPREM","TOT","MLN_USD","A","2016",59300.928,
"HKG","GINSURANCEPREM","TOT","MLN_USD","A","2017",64310.36,
"IDN","GINSURANCEPREM","TOT","MLN_USD","A","2012",16249.207,
"IDN","GINSURANCEPREM","TOT","MLN_USD","A","2013",15781.928,
"IDN","GINSURANCEPREM","TOT","MLN_USD","A","2014",14325.159,
"IDN","GINSURANCEPREM","TOT","MLN_USD","A","2015",14629.46,
"IDN","GINSURANCEPREM","TOT","MLN_USD","A","2016",17289.763,
"IDN","GINSURANCEPREM","TOT","MLN_USD","A","2017",19483.415,
"ISR","GINSURANCEPREM","TOT","MLN_USD","A","2006",7767.599,
"ISR","GINSURANCEPREM","TOT","MLN_USD","A","2007",8789.832,
"ISR","GINSURANCEPREM","TOT","MLN_USD","A","2008",10776.53,
"ISR","GINSURANCEPREM","TOT","MLN_USD","A","2009",10253.345,
"ISR","GINSURANCEPREM","TOT","MLN_USD","A","2010",11233.889,
"ISR","GINSURANCEPREM","TOT","MLN_USD","A","2011",12665.041,
"ISR","GINSURANCEPREM","TOT","MLN_USD","A","2012",12470.563,
"ISR","GINSURANCEPREM","TOT","MLN_USD","A","2013",13941.327,
"ISR","GINSURANCEPREM","TOT","MLN_USD","A","2014",14365.998,
"ISR","GINSURANCEPREM","TOT","MLN_USD","A","2015",14116.608,
"ISR","GINSURANCEPREM","TOT","MLN_USD","A","2016",15141.85,
"ISR","GINSURANCEPREM","TOT","MLN_USD","A","2017",17427.283,
"MYS","GINSURANCEPREM","TOT","MLN_USD","A","2009",9539.623,
"MYS","GINSURANCEPREM","TOT","MLN_USD","A","2010",13242.136,
"MYS","GINSURANCEPREM","TOT","MLN_USD","A","2011",14878.103,
"MYS","GINSURANCEPREM","TOT","MLN_USD","A","2012",16337.732,
"MYS","GINSURANCEPREM","TOT","MLN_USD","A","2013",16973.574,
"MYS","GINSURANCEPREM","TOT","MLN_USD","A","2014",17588.154,
"MYS","GINSURANCEPREM","TOT","MLN_USD","A","2015",15346.49,
"MYS","GINSURANCEPREM","TOT","MLN_USD","A","2016",15099.609,
"MYS","GINSURANCEPREM","TOT","MLN_USD","A","2017",15156.181,
"PER","GINSURANCEPREM","TOT","MLN_USD","A","2011",2659.853,
"PER","GINSURANCEPREM","TOT","MLN_USD","A","2012",3040.526,
"PER","GINSURANCEPREM","TOT","MLN_USD","A","2013",3392.207,
"PER","GINSURANCEPREM","TOT","MLN_USD","A","2014",3601.807,
"PER","GINSURANCEPREM","TOT","MLN_USD","A","2015",3709.277,
"PER","GINSURANCEPREM","TOT","MLN_USD","A","2016",3354.374,
"PER","GINSURANCEPREM","TOT","MLN_USD","A","2017",3500.208,
"RUS","GINSURANCEPREM","TOT","MLN_USD","A","2006",15811.999,
"RUS","GINSURANCEPREM","TOT","MLN_USD","A","2007",21485.607,
"RUS","GINSURANCEPREM","TOT","MLN_USD","A","2008",29772.409,
"RUS","GINSURANCEPREM","TOT","MLN_USD","A","2009",17582.64,
"RUS","GINSURANCEPREM","TOT","MLN_USD","A","2011",23718.11,
"RUS","GINSURANCEPREM","TOT","MLN_USD","A","2014",26658.477,
"RUS","GINSURANCEPREM","TOT","MLN_USD","A","2015",17298.76,
"RUS","GINSURANCEPREM","TOT","MLN_USD","A","2016",18218.432,
"RUS","GINSURANCEPREM","TOT","MLN_USD","A","2017",22517.125,
"SGP","GINSURANCEPREM","TOT","MLN_USD","A","2000",7122.889,
"SGP","GINSURANCEPREM","TOT","MLN_USD","A","2001",10577.14,
"SGP","GINSURANCEPREM","TOT","MLN_USD","A","2004",7741.345,
"SGP","GINSURANCEPREM","TOT","MLN_USD","A","2009",8664.058,
"SGP","GINSURANCEPREM","TOT","MLN_USD","A","2010",20231.04,
"SGP","GINSURANCEPREM","TOT","MLN_USD","A","2011",23470.377,
"SGP","GINSURANCEPREM","TOT","MLN_USD","A","2012",24946.7,
"SGP","GINSURANCEPREM","TOT","MLN_USD","A","2013",27186.37,
